Year awarded	Year	Author(s)	Author Wikipedia Entry	Won/Nominated	Work	Work Wikipedia Entry	Publisher or publication	Publisher or publication Wikipedia Entry	Notes
1981	1981	Tevis, Walter	https://en.wikipedia.org/wiki/Walter_Tevis	Nominated	Mockingbird	https://en.wikipedia.org/wiki/Mockingbird_(Tevis_novel)	Doubleday	https://en.wikipedia.org/wiki/Doubleday_(publisher)
1981	1981	Stallman, Robert		Nominated	The Orphan		Pocket Books	https://en.wikipedia.org/wiki/Pocket_Books
1981	1981	Wolfe, Gene	https://en.wikipedia.org/wiki/Gene_Wolfe	Nominated	The Shadow of the Torturer	https://en.wikipedia.org/wiki/The_Shadow_of_the_Torturer	Simon & Schuster	https://en.wikipedia.org/wiki/Simon_%26_Schuster
1981	1981	Vinge, Joan D.	https://en.wikipedia.org/wiki/Joan_D._Vinge	Nominated	The Snow Queen	https://en.wikipedia.org/wiki/The_Snow_Queen_(Vinge_novel)	Dial Press	https://en.wikipedia.org/wiki/Dial_Press
1982	1982	Wolfe, Gene	https://en.wikipedia.org/wiki/Gene_Wolfe	Won	The Claw of the Conciliator	https://en.wikipedia.org/wiki/The_Claw_of_the_Conciliator	Timescape Books	https://en.wikipedia.org/wiki/Timescape_Books
1982	1982	Crowley, John	https://en.wikipedia.org/wiki/John_Crowley	Nominated	Little, Big	https://en.wikipedia.org/wiki/Little,_Big	Bantam Books	https://en.wikipedia.org/wiki/Bantam_Books
1982	1982	May, Julian	https://en.wikipedia.org/wiki/Julian_May	Nominated	The Many-Colored Land	https://en.wikipedia.org/wiki/The_Many-Colored_Land	Houghton Mifflin	https://en.wikipedia.org/wiki/Houghton_Mifflin_Harcourt
1982	1982	Attanasio, A. A.	https://en.wikipedia.org/wiki/A._A._Attanasio	Nominated	Radix	https://en.wikipedia.org/wiki/Radix_(novel)	William Morrow and Company	https://en.wikipedia.org/wiki/William_Morrow_and_Company
1982	1982	Hoban, Russell	https://en.wikipedia.org/wiki/Russell_Hoban	Nominated	Riddley Walker	https://en.wikipedia.org/wiki/Riddley_Walker	Summit Books	https://en.wikipedia.org/wiki/Simon_%26_Schuster
1982	1982	Charnas, Suzy McKee	https://en.wikipedia.org/wiki/Suzy_McKee_Charnas	Nominated	The Vampire Tapestry		Simon & Schuster	https://en.wikipedia.org/wiki/Simon_%26_Schuster
1983	1983	Bishop, Michael	https://en.wikipedia.org/wiki/Michael_Bishop_(author)	Won	No Enemy But Time	https://en.wikipedia.org/wiki/No_Enemy_But_Time	Timescape Books	https://en.wikipedia.org/wiki/Timescape_Books
